_id,created_at,id,id_str,text,truncated,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang
5faeab036395803f1d2acef9,Fri Nov 13 15:45:55 +0000 2020,1327276516275867650,1327276516275867650,"RT @ColinKahl: Today, 6 US service members were killed in Egypt, Tropical Storm Eta made landfall, &amp; there were 150K+ COVID cases. ""Trump s",false,[],[],"[{""screen_name"":""ColinKahl"",""name"":""Colin Kahl"",""id"":475454826,""id_str"":""475454826"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,736560562897879040,736560562897879040,Jack Stafford,jackstafford06,"Hull, England",Progressive,false,[],false,241,2014,0,Sat May 28 14:11:37 +0000 2016,5601,null,null,true,false,2999,null,false,false,false,000000,false,false,false,false,false,false,E81C4F,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,339,0,false,false,,en
5faeab046395803f1d2acefa,Fri Nov 13 15:45:53 +0000 2020,1327276508394762240,1327276508394762240,"NOTE: Apologies for wrong titles but character count rules...
 Kill Bill, VOL. 1
 PIRATES OF THE CARIBBEAN: Dead ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327276498865303553,1327276498865303553,958184718448713728,958184718448713728,MoviesMatrix,958184718448713728,958184718448713728,MoviesMatrix ,MoviesMatrix,contact@moviesmatrix.com,"Go Down the Rabbit Hole for Movie & Entertainment News, Clues, and Reviews!  @MoviesMatrix @eGamingMatrix, @MoviesMatrixPod, @TheSoundMatrix",false,[],false,6557,375,54,Tue Jan 30 03:46:53 +0000 2018,44999,null,null,true,false,16412,null,false,false,false,000000,false,false,false,false,false,false,E81C4F,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,0,1,false,false,false,en
5faeab046395803f1d2acefb,Fri Nov 13 15:45:52 +0000 2020,1327276504481316864,1327276504481316864,"RT @NatashaBertrand: Glenn Gerstell, who served as NSA general counsel until Jan., warns that disinfo is among biggest threats to national",false,[],[],"[{""screen_name"":""NatashaBertrand"",""name"":""Natasha Bertrand"",""id"":372536101,""id_str"":""372536101"",""indices"":[3,19]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,484153762,484153762,michael mays,onemorecin2,false,false,null,[],false,39,73,0,Sun Feb 05 19:55:54 +0000 2012,35106,null,null,true,false,29108,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,true,false,false,false,none,null,null,null,null,false,336,0,false,false,,en
5faeab046395803f1d2acefc,Fri Nov 13 15:45:51 +0000 2020,1327276498865303553,1327276498865303553,"#MOVIESMATRIXMADNESS 
'ACTION MOVIES DRAFT' 
Quarterfinal 2

 Team Manda @amxndareviews 
Mission Impossible
Inc ",true,"[{""text"":""MOVIESMATRIXMADNESS"",""indices"":[0,20]}]",[],"[{""screen_name"":""amxndareviews"",""name"":"" "",""id"":177703283,""id_str"":""177703283"",""indices"":[77,91]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,958184718448713728,958184718448713728,MoviesMatrix ,MoviesMatrix,contact@moviesmatrix.com,"Go Down the Rabbit Hole for Movie & Entertainment News, Clues, and Reviews!  @MoviesMatrix @eGamingMatrix, @MoviesMatrixPod, @TheSoundMatrix",false,[],false,6557,375,54,Tue Jan 30 03:46:53 +0000 2018,44999,null,null,true,false,16412,null,false,false,false,000000,false,false,false,false,false,false,E81C4F,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,4,7,false,false,,en
5faeab046395803f1d2acefd,Fri Nov 13 15:45:50 +0000 2020,1327276493928591362,1327276493928591362,"RT @ColinKahl: Today, 6 US service members were killed in Egypt, Tropical Storm Eta made landfall, &amp; there were 150K+ COVID cases. ""Trump s",false,[],[],"[{""screen_name"":""ColinKahl"",""name"":""Colin Kahl"",""id"":475454826,""id_str"":""475454826"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,44793490,44793490,Kelly Gilliland-Strain,yllekneelrad,Southeast Missouri,"Mom/grandma, Teamster, lover of the arts, always fight for the little guy & working class!",null,[],false,348,844,7,Fri Jun 05 02:02:08 +0000 2009,44474,null,null,true,false,7291,null,false,false,false,000000,false,false,false,false,false,false,FF691F,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,339,0,false,false,,en
5faeab046395803f1d2acefe,Fri Nov 13 15:45:49 +0000 2020,1327276491437191173,1327276491437191173,"RT @NatashaBertrand: Glenn Gerstell, who served as NSA general counsel until Jan., warns that disinfo is among biggest threats to national",false,[],[],"[{""screen_name"":""NatashaBertrand"",""name"":""Natasha Bertrand"",""id"":372536101,""id_str"":""372536101"",""indices"":[3,19]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,826780993356836866,826780993356836866,CindyDayTrip,CindyDayTrip,United States,"Absolute power corrupts.. absolutely.

",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""youtube.com/playlist?list="",""indices"":[39,62]}]",false,3061,5001,2,Wed Feb 01 13:15:24 +0000 2017,112605,null,null,false,false,163848,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,336,0,false,false,,en
5faeab046395803f1d2aceff,Fri Nov 13 15:45:49 +0000 2020,1327276490887663617,1327276490887663617,"RT @LFC: At the end of a storm, there's a golden sky... 

You Never Walk Alone 

@LanaDelRey x @tapmusic have teamed up for   ",false,[],[],"[{""screen_name"":""LFC"",""name"":""Liverpool FC"",""id"":19583545,""id_str"":""19583545"",""indices"":[3,7]},{""screen_name"":""LanaDelRey"",""name"":""Lana Del Rey"",""id"":45266183,""id_str"":""45266183"",""indices"":[86,97]},{""screen_name"":""tapmusic"",""name"":""TAP Music"",""id"":927628219,""id_str"":""927628219"",""indices"":[100,109]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,69611245,69611245,muyiwa,MrFrancisWhyte,"Lagos, Nigeria",#LFC ,null,[],false,2733,1462,9,Fri Aug 28 15:12:53 +0000 2009,10,null,null,true,false,79701,null,false,false,false,000000,false,false,false,false,false,false,1B95E0,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,879,0,false,false,,en
5faeab046395803f1d2acf00,Fri Nov 13 15:45:49 +0000 2020,1327276489801408513,1327276489801408513,"""It's sort of this calm before the storm. Before the COVID storm but also all these people who have not been coming ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Wildmoka</a>",null,null,null,null,null,20402945,20402945,CNBC,CNBC,"Englewood Cliffs, NJ",First in business worldwide.,false,[],false,3832907,826,32094,Mon Feb 09 00:03:41 +0000 2009,616,null,null,true,true,390604,null,false,false,false,0D181F,false,false,false,false,false,false,2D648A,FFFFFF,EAEBEA,333333,true,false,false,false,false,false,false,none,null,null,null,null,false,3,5,false,false,false,en
5faeab046395803f1d2acf01,Fri Nov 13 15:45:47 +0000 2020,1327276482943541248,1327276482943541248,"@GlennKesslerWP If I hadn't accidentally watched KPBS2 re-run of ""Rise of the Nazis"" (the rise of fascism via Storm ",true,[],[],"[{""screen_name"":""GlennKesslerWP"",""name"":""Glenn Kessler"",""id"":235196204,""id_str"":""235196204"",""indices"":[0,15]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327270302569689088,1327270302569689088,235196204,235196204,GlennKesslerWP,1280648773346066432,1280648773346066432,S. Elsworth,SElsworth4,false,You can never not know what you know. Toxicity is the byproduct of polarity and intolerance as are a shattered nation and broken hearts. Please troll elsewhere.,null,[],false,96,626,0,Tue Jul 07 23:44:15 +0000 2020,6882,null,null,false,false,9140,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,,en
5faeab046395803f1d2acf02,Fri Nov 13 15:45:46 +0000 2020,1327276476702613505,1327276476702613505,Tried to ride the storm out &amp; crashed the boat,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,237578633,237578633,DRE D ,_ThatGuyFuller,false,I Black Before ANYTHING Accountant | UMES Alumnus ,false,[],false,5801,1907,3,Thu Jan 13 04:19:44 +0000 2011,19350,null,null,true,false,57544,null,false,false,false,131516,false,false,true,false,false,false,009999,FFFFFF,EFEFEF,333333,true,true,false,false,false,false,false,none,null,null,null,null,false,0,2,false,false,,en
5faeab056395803f1d2acf03,Fri Nov 13 15:45:46 +0000 2020,1327276476287180801,1327276476287180801,RT @UmaaRajendra: The #Master is arriving tomorrow evening at 6pm  #MasterTeaser is gng to take us all by storm  Be there for the evening,false,"[{""text"":""Master"",""indices"":[22,29]},{""text"":""MasterTeaser"",""indices"":[68,81]}]",[],"[{""screen_name"":""UmaaRajendra"",""name"":""Umaa Rajendra Cinemas"",""id"":1064393617555435500,""id_str"":""1064393617555435520"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1287074577701433344,1287074577701433344,Mukesh slm,SlmMukesh,false,thalapathy veriyan  ignore negativity  calm and win the race,null,[],false,366,455,0,Sat Jul 25 17:18:00 +0000 2020,10397,null,null,false,false,29116,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,390,0,false,false,,en
5faeab056395803f1d2acf04,Fri Nov 13 15:45:43 +0000 2020,1327276464941780994,1327276464941780994,"RT @Jamtamarts: peaceful storm 
#technofanart ",false,"[{""text"":""technofanart"",""indices"":[32,45]}]",[],"[{""screen_name"":""Jamtamarts"",""name"":""Catboy jaime"",""id"":1036921675827138600,""id_str"":""1036921675827138563"",""indices"":[3,14]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1268577187227189255,1268577187227189255,wil / nelly  annus,PRlDEZA,he ! editor ! they + , : @SM0KEC0RE  flag by @vampyrmars  blm & acab,null,[],false,650,474,10,Thu Jun 04 16:16:07 +0000 2020,19990,null,null,false,false,9593,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,70,0,false,false,false,en
5faeab056395803f1d2acf05,Fri Nov 13 15:45:43 +0000 2020,1327276464748843009,1327276464748843009,"RT @ColinKahl: Today, 6 US service members were killed in Egypt, Tropical Storm Eta made landfall, &amp; there were 150K+ COVID cases. ""Trump s",false,[],[],"[{""screen_name"":""ColinKahl"",""name"":""Colin Kahl"",""id"":475454826,""id_str"":""475454826"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,345076074,345076074,Ally ,AllyLobster,"Washington, DC","She/her | Public Historian | If your dreams do not scare you, they are not big enough- Ellen Johnson Sirleaf",null,[],false,162,463,8,Sat Jul 30 01:18:42 +0000 2011,13436,null,null,true,false,18906,null,false,false,false,0099B9,false,false,true,false,false,false,9266CC,FFFFFF,95E8EC,0099B9,true,true,false,false,false,false,false,none,null,null,null,null,false,339,0,false,false,,en
5faeab056395803f1d2acf06,Fri Nov 13 15:45:43 +0000 2020,1327276462953545731,1327276462953545731,RT @KHerriage:  has set them all up again with the election fraud. The storm clouds have begun to open up. The deluge has just starte,false,[],[],"[{""screen_name"":""KHerriage"",""name"":""President-elect Kip Herriage"",""id"":22815781,""id_str"":""22815781"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1087693168437415937,1087693168437415937,OCHIROO,OCHIROO51970872,false,false,null,[],false,989,1106,1,Tue Jan 22 12:47:14 +0000 2019,14456,null,null,false,false,4150,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,26,0,false,false,,en
5faeab056395803f1d2acf07,Fri Nov 13 15:45:41 +0000 2020,1327276458419646464,1327276458419646464,"RT @ColinKahl: Today, 6 US service members were killed in Egypt, Tropical Storm Eta made landfall, &amp; there were 150K+ COVID cases. ""Trump s",false,[],[],"[{""screen_name"":""ColinKahl"",""name"":""Colin Kahl"",""id"":475454826,""id_str"":""475454826"",""indices"":[3,13]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,162466052,162466052,Warren B,bucknamwarren,false,false,null,[],false,106,449,3,Sat Jul 03 19:14:35 +0000 2010,5890,null,null,true,false,6378,null,false,false,false,C0DEED,false,false,false,false,false,false,0084B4,FFFFFF,DDEEF6,333333,true,false,false,false,false,false,false,none,null,null,null,null,false,339,0,false,false,,en
5faeab066395803f1d2acf09,Fri Nov 13 15:49:21 +0000 2020,1327277377823649793,1327277377823649793,"RT @NatashaBertrand: Glenn Gerstell, who served as NSA general counsel until Jan., warns that disinfo is among biggest threats to national",false,[],[],"[{""screen_name"":""NatashaBertrand"",""name"":""Natasha Bertrand"",""id"":372536101,""id_str"":""372536101"",""indices"":[3,19]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1306019322289172483,1306019322289172483,Gail J,GailJ11409884,null,null,null,,false,3,36,0,Tue Sep 15 23:57:41 +0000 2020,8157,null,null,false,false,3730,null,false,false,,F5F8FA,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeab066395803f1d2acf0b,Fri Nov 13 15:49:21 +0000 2020,1327277378314199041,1327277378314199041,"RT @Watch_LFC: Liverpool's  End Of The Storm documentary trailer.

Looks fantastic.

",false,[],[],"[{""screen_name"":""Watch_LFC"",""name"":""Watch LFC"",""id"":2581087213,""id_str"":""2581087213"",""indices"":[3,13]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,2708279042,2708279042, ,satasmak,Teluk Intan,Romantic Comedy,null,,false,504,397,1,Tue Aug 05 04:22:39 +0000 2014,2594,null,null,true,false,24412,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeab076395803f1d2acf0d,Fri Nov 13 15:49:21 +0000 2020,1327277379723665411,1327277379723665411,The calm before the storm...,false,[],[],[],[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,733042809192603649,733042809192603649,Duke Henry ,reasonnorvirtue,United States,The progressive left has neither Reason Nor Virtue...#MAGA #DrainTheSwamp #Trump2020 #NRA #2A #MolonLabe #WalkAway,false,,false,2836,3832,20,Wed May 18 21:13:19 +0000 2016,178623,null,null,false,false,172669,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
5faeab086395803f1d2acf0f,Fri Nov 13 15:49:22 +0000 2020,1327277385046061056,1327277385046061056,@MysterySolvent Too dumb to see the shit storm heading their way.,false,[],[],"[{""screen_name"":""MysterySolvent"",""name"":""Mystery Solvent"",""id"":1094713876132872200,""id_str"":""1094713876132872192"",""indices"":[0,15]}]",[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",1327025343627206657,1327025343627206657,1094713876132872192,1094713876132872192,MysterySolvent,3229159644,3229159644,Four Corners,gfhilbert,United States,Filmmaker & TV producer/editor since the Stone Age.,null,,false,325,1054,0,Thu May 28 23:14:39 +0000 2015,24294,null,null,false,false,6074,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeab096395803f1d2acf11,Fri Nov 13 15:49:24 +0000 2020,1327277391459311618,1327277391459311618,RT @mtgreenee: Ready to take Washington by storm! ,false,[],[],"[{""screen_name"":""mtgreenee"",""name"":""Marjorie Taylor Greene "",""id"":826065164504006700,""id_str"":""826065164504006657"",""indices"":[3,13]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1226382406422274050,1226382406422274050,cliffy,cliffy15152350,null,Im in love with mary jane,null,,false,53,206,0,Sun Feb 09 05:49:00 +0000 2020,12981,null,null,false,false,3930,null,false,false,,F5F8FA,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeab0b6395803f1d2acf13,Fri Nov 13 15:49:26 +0000 2020,1327277398962876417,1327277398962876417,"RT @TheGazette: December 2010: Do you remember the snow storm in north Essex? Here are 20 pictures to bring the memories back...
https://t.",false,[],[],"[{""screen_name"":""TheGazette"",""name"":""The Gazette"",""id"":88713234,""id_str"":""88713234"",""indices"":[3,14]}]",[],,,"<a href="""" rel=""nofollow"">Tendring Alerts App</a>",null,null,null,null,null,1293130849337122818,1293130849337122818,Tendring Alerts,TendringAlerts,Tendring District,"Retweeting and Announcing the news of Tendring, so it all in one place ",null,,false,76,213,0,Tue Aug 11 10:23:24 +0000 2020,2,null,null,false,false,1271,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeab0c6395803f1d2acf15,Fri Nov 13 15:49:27 +0000 2020,1327277402385305601,1327277402385305601,"RT @ColinKahl: Today, 6 US service members were killed in Egypt, Tropical Storm Eta made landfall, &amp; there were 150K+ COVID cases. ""Trump s",false,[],[],"[{""screen_name"":""ColinKahl"",""name"":""Colin Kahl"",""id"":475454826,""id_str"":""475454826"",""indices"":[3,13]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,78134859,78134859,Jeff,ltlbluefeather,null,null,null,,false,24,124,1,Mon Sep 28 22:02:47 +0000 2009,1547,null,null,false,false,1830,null,false,false,,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeab0e6395803f1d2acf17,Fri Nov 13 15:49:28 +0000 2020,1327277410228822016,1327277410228822016,RT @NHC_Atlantic: Tropical Storm #Theta Advisory 15: Theta Still Continues Eastward With No Change in Strength. ,false,"[{""text"":""Theta"",""indices"":[33,39]}]",[],"[{""screen_name"":""NHC_Atlantic"",""name"":""National Hurricane Center"",""id"":299798272,""id_str"":""299798272"",""indices"":[3,16]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""go.usa.gov/W3H"",""indices"":[112,135]}]",,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1017199136121217026,1017199136121217026,miami.6,kflmiami6,"Miami, FL","into getting through this medical situation by staying home. !





into Weather, Dolphins ,MotoGP, F1, Nikon , Profoto,",null,,false,50,32,0,Thu Jul 12 00:09:07 +0000 2018,10324,null,null,false,false,33687,null,false,false,,000000,false,false,false,false,false,false,1B95E0,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeab0e6395803f1d2acf19,Fri Nov 13 15:49:29 +0000 2020,1327277410824450048,1327277410824450048,"@celinegounder 1. 

2. 

and 3.
How about preventing the most deadly ",true,[],[],"[{""screen_name"":""celinegounder"",""name"":""C,, ScM, FIDSA"",""id"":58006725,""id_str"":""58006725"",""indices"":[0,14]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""euronews.com/2020/10/16/rem"",""indices"":[18,41]},{""url"":"""",""expanded_url"":""(20)30511-7/fulltext"",""display_url"":""thelancet.com/journals/lanre"",""indices"":[46,69]},{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",1325850613117300736,1325850613117300736,58006725,58006725,celinegounder,1314841681158647809,1314841681158647809, Dat is Rem toch?,rem_toch,null,"Niet de grootste Trumpfan. Corona is niet lief. Ik wel. Ik houd van hobby's. En ook van  @mevrouw_maas ",null,,false,346,703,0,Sat Oct 10 08:14:34 +0000 2020,1843,null,null,false,false,937,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,false,en
5faeab0f6395803f1d2acf1b,Fri Nov 13 15:49:29 +0000 2020,1327277413982740481,1327277413982740481,RT @philklotzbach: Tropical Depression 31 has formed in the central Caribbean. Next name on 2020 Atlantic #hurricane season list is #Iota.,false,"[{""text"":""hurricane"",""indices"":[106,116]},{""text"":""Iota"",""indices"":[132,137]}]",[],"[{""screen_name"":""philklotzbach"",""name"":""Philip Klotzbach"",""id"":58203491,""id_str"":""58203491"",""indices"":[3,17]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPad</a>",null,null,null,null,null,265555159,265555159,Kara Campos,CareBear_Kara,New York City,"Being deeply loved by someone gives you strength, while loving someone deeply gives you courage. ~ Lao Tzu",null,,false,583,3610,9,Sun Mar 13 19:13:13 +0000 2011,58102,null,null,false,false,185152,null,false,false,,F5ABB5,false,false,true,false,false,false,DD2E44,000000,A0C5C7,333333,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeab0f6395803f1d2acf1d,Fri Nov 13 15:49:29 +0000 2020,1327277413974335495,1327277413974335495,RT @NFLSTROUD: #GoBUcs QB Tom Brady says he rode out the tropical storm last night and watched the dock break free and his two jet skis flo,false,"[{""text"":""GoBUcs"",""indices"":[15,22]}]",[],"[{""screen_name"":""NFLSTROUD"",""name"":""Rick Stroud"",""id"":41407157,""id_str"":""41407157"",""indices"":[3,13]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,2197971679,2197971679,Nick Kumelowski,nik_tunes,null,false,null,,false,450,4191,31,Sat Nov 16 15:56:09 +0000 2013,6375,null,null,true,false,63,null,false,false,,BADEDC,false,false,false,false,false,false,1B95E0,FFFFFF,FFF7CC,0C3E53,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeab106395803f1d2acf1f,Fri Nov 13 15:49:31 +0000 2020,1327277420253089792,1327277420253089792,RT @UmaaRajendra: The #Master is arriving tomorrow evening at 6pm  #MasterTeaser is gng to take us all by storm  Be there for the evening,false,"[{""text"":""Master"",""indices"":[22,29]},{""text"":""MasterTeaser"",""indices"":[68,81]}]",[],"[{""screen_name"":""UmaaRajendra"",""name"":""Umaa Rajendra Cinemas"",""id"":1064393617555435500,""id_str"":""1064393617555435520"",""indices"":[3,16]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,833277419758968832,833277419758968832,ItzVijay@Official.....,imvijayanand17,"Chennai, India",Believe Your Self #Engineer Hardcore Fan Of #Thalapathy & #Samantha & Priyabhavanishanker  CSK #Fanz HaPpY FaCe,null,,false,344,240,0,Sun Feb 19 11:29:53 +0000 2017,59776,null,null,true,false,17652,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeab116395803f1d2acf21,Fri Nov 13 15:49:32 +0000 2020,1327277423604375552,1327277423604375552,"at the end of the storm, there's a golden sky",false,[],[],[],[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1244291706205270017,1244291706205270017,Black Rangers,_cullpjfc,Citta Della Tigre,"Persija Jakarta & Liverpool Fc || Power Rangers Fans || If you want get something, you must believe in yourself",null,,false,470,235,0,Sun Mar 29 15:54:16 +0000 2020,953,null,null,true,false,18156,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
5faeab116395803f1d2acf23,Fri Nov 13 15:49:32 +0000 2020,1327277424585953281,1327277424585953281,RT @TRPTV2: Trptv Exclusive: Actress #SurbhiChandna Shared Some Adorable Pictures Of Her With Costar #SharadMalhotra Has Taken The Social M,false,"[{""text"":""SurbhiChandna"",""indices"":[37,51]},{""text"":""SharadMalhotra"",""indices"":[101,116]}]",[],"[{""screen_name"":""TRPTV2"",""name"":""TRP TV"",""id"":1273642737481334800,""id_str"":""1273642737481334784"",""indices"":[3,10]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,592734455,592734455, ,ha4ian,",   ",  :          ! ...       . .  ...,null,,false,1129,4625,6,Mon May 28 13:41:49 +0000 2012,21703,null,null,true,false,23015,null,false,false,,1A1B1F,false,false,false,false,false,false,2FC2EF,181A1E,252429,666666,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,,en
5faeab126395803f1d2acf25,Fri Nov 13 15:49:32 +0000 2020,1327277425869381632,1327277425869381632,RT @HANKSTERevolt: BOOM! This tweet by @Snowden more than a year ago became self fulfilling prophecy! We were warned and now it has actuall,false,[],[],"[{""screen_name"":""HANKSTERevolt"",""name"":""HANK "",""id"":1316392732135501800,""id_str"":""1316392732135501828"",""indices"":[3,17]},{""screen_name"":""Snowden"",""name"":""Edward Snowden"",""id"":2916305152,""id_str"":""2916305152"",""indices"":[39,47]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,747480363371499520,747480363371499520,StandUp,demscheat,null,TRUMP2020! Love this country. SICK AND TIRED OF CAREER POLITICIANS! Drain THE SWAMP!! ,null,,false,3254,4992,50,Mon Jun 27 17:23:01 +0000 2016,24596,null,null,true,false,79767,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,true,0,0,false,false,,en
