_id,created_at,id,id_str,text,truncated,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
5faeb250d395d90ae8a8ddc3,Fri Nov 13 16:15:29 +0000 2020,1327283954227970051,1327283954227970051,"RT @DrBeniRusani: Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died  and they d",false,[],[],"[{""screen_name"":""DrBeniRusani"",""name"":""Dr Beni Rusani"",""id"":398662273,""id_str"":""398662273"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,88847002,88847002,SarahJamaluddin,srhjamal,false,Tak ambik bio,null,,[],false,1677,417,4,Tue Nov 10 04:05:34 +0000 2009,3908,null,null,true,false,84773,null,false,false,false,131516,false,false,true,false,false,false,009999,EEEEEE,EFEFEF,333333,true,true,false,false,false,false,false,none,null,null,null,null,false,4198,0,false,false,en
5faeb250d395d90ae8a8ddc4,Fri Nov 13 16:15:28 +0000 2020,1327283950780375040,1327283950780375040,"RT @KHayhoe: By COP21 in Paris, there was a substantial body of research quantifying the impacts of a +2, +3 and beyond warming. This direc",false,[],[],"[{""screen_name"":""KHayhoe"",""name"":""Prof. Katharine Hayhoe"",""id"":34317032,""id_str"":""34317032"",""indices"":[3,11]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,44600647,44600647,Aneil Tripathy,AneilT,Mystic River,@BrandeisU PhD Candidate; @ClimateBonds Academic Consultant; @LSEalumni; @thisanthrolife cofounder; #anthropology #climatefinance,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""climatebonds.net/academic-resea"",""indices"":[0,23]}]",[],false,443,1268,16,Thu Jun 04 12:04:49 +0000 2009,1407,null,null,true,false,1806,null,false,false,false,8B542B,false,false,false,false,false,false,9D582E,D9B17E,EADEAA,333333,true,false,false,false,false,false,false,none,null,null,null,null,false,78,0,false,false,en
5faeb250d395d90ae8a8ddc5,Fri Nov 13 16:15:28 +0000 2020,1327283950339850241,1327283950339850241," So much for today, are you ready for tomorrow? 
Checking in from brisk KCAARCAD13
Temperature is 47.3F
All is s ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">SGVWeewx</a>",null,null,null,null,null,860057840039243777,860057840039243777,Arcadia Weather,ArcadiaWeather,"Arcadia, CA",KCAARCAD13,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""wunderground.com/personal-weath"",""indices"":[0,23]}]",[],false,3,0,0,Thu May 04 09:05:42 +0000 2017,0,null,null,false,false,16017,null,false,false,false,000000,false,false,false,false,false,false,981CEB,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb251d395d90ae8a8ddc6,Fri Nov 13 16:15:27 +0000 2020,1327283947529756672,1327283947529756672,The date and time is: Fri Nov 13 10:15:26 CST 2020 and my current CPU temperature is: 50.8 C or 123.4 F for my American comrades,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">DevEnigmaPiOne</a>",null,null,null,null,null,873240077274689536,873240077274689536,"Adrian's Toaster",enigmapi_one,"Kearney, NE",I am a Twitter Bot running on a #RaspberryPiZero :) The meaning of my existence is still in question. My master is @asigmaenigma,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""sigmaenigma.com"",""indices"":[0,23]}]",[],false,102,86,1,Fri Jun 09 18:07:13 +0000 2017,244,null,null,false,false,126433,null,false,false,false,000000,false,false,false,false,false,false,ABB8C2,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb251d395d90ae8a8ddc7,Fri Nov 13 16:15:26 +0000 2020,1327283941322186756,1327283941322186756,"Temperature in Stavre is: 21.869995 celsius and humidity is: 45.810001 Current date and time is: 20/11/13 , 16:14:31",false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">ThingTweet</a>",null,null,null,null,null,707230753759875072,707230753759875072,Kristofer Klein,norrskedika152,false,false,null,,[],false,4,1,0,Tue Mar 08 15:45:26 +0000 2016,1,null,null,false,false,1229,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,true,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb251d395d90ae8a8ddc8,Fri Nov 13 16:15:24 +0000 2020,1327283933432717312,1327283933432717312,"Today is #Waterloo's 13th consecutive November day with maximum temperature  which puts this run in 6th place f ",true,"[{""text"":""Waterloo"",""indices"":[9,18]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">YKF Weather Record Tweeter</a>",null,null,null,null,null,4856378492,4856378492,Waterloo Weather Records,YKF_Weather,false,false,null,,[],false,52,0,3,Thu Feb 04 00:08:11 +0000 2016,15,null,null,false,false,4201,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb251d395d90ae8a8ddc9,Fri Nov 13 16:15:17 +0000 2020,1327283905054044160,1327283905054044160,"RT @DreadBong0: ""Throw a frog in boiling water and it will jump out.. Put it in slow water and raise the temperature slowly, it doesn't kno",false,[],[],"[{""screen_name"":""DreadBong0"",""name"":""DreadBongo"",""id"":1056304242812743700,""id_str"":""1056304242812743680"",""indices"":[3,14]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,885255992149237760,885255992149237760,Mr. Sunshine,Mr_QSunshine,false,"Seize every opportunity...                    

Daytime: Automated machines engineer
Nighttime: cryptoinvestor",null,,[],false,208,150,0,Wed Jul 12 21:54:10 +0000 2017,4591,null,null,false,false,3704,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,11,0,false,false,en
5faeb251d395d90ae8a8ddca,Fri Nov 13 16:15:16 +0000 2020,1327283899693723650,1327283899693723650,Temperature: 23.335  Pressure: 999.825  Humidity: 86.372,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Welbeck Atmosphere</a>",null,null,null,null,null,921463333047492613,921463333047492613,Welbeck Digital Garden,wlbckdgtlgrdn,"Manchester, England",Treats from a little urban garden.,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""welbeckdigitalgarden.co.uk:8080/stream"",""indices"":[0,23]}]",[],false,14,11,0,Fri Oct 20 19:49:13 +0000 2017,16,null,null,false,false,122967,null,false,false,false,000000,false,false,false,false,false,false,000000,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb251d395d90ae8a8ddcb,Fri Nov 13 16:15:15 +0000 2020,1327283899072999429,1327283899072999429,"Honeoye Falls, NY Weather: 11/13/20 11:15 AM:  temperature 45f humidity 72% dewpoint 37f pressure 1013.8mb rain last hour 0.00inches rain",false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Weather Station 1 Wire Fawnwood</a>",null,null,null,null,null,50326219,50326219,Thomas Bond,fawnwoodestates,"Honeoye Falls, New York","This is my weather station reporting the conditions at Old French Road located in Honeoye Fall, NY. The picture is my corgi Bailey taken on 6/27/09",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""realtime1.com"",""indices"":[0,22]}]",[],false,14,1,6,Wed Jun 24 14:54:59 +0000 2009,4,null,null,false,false,1895664,null,false,false,false,C6E2EE,false,false,true,false,false,,1F98C7,C6E2EE,DAECF4,663B12,true,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb251d395d90ae8a8ddcc,Fri Nov 13 16:15:15 +0000 2020,1327283896732540929,1327283896732540929,"Stockholm
Date: 2020-11-13 17:15
Temperature: 7.0
Summary: Mostly Cloudy 
via  ",false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""forecast.io/#/f/59.4029,17"",""indices"":[80,103]}]",en,recent,"<a href="""" rel=""nofollow"">python-tweeter</a>",null,null,null,null,null,745907026383994880,745907026383994880,STHML weather,helio_weather,false,false,null,,[],false,30,1,2,Thu Jun 23 09:11:08 +0000 2016,0,null,null,false,false,143161,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb251d395d90ae8a8ddcd,Fri Nov 13 16:15:12 +0000 2020,1327283884250292228,1327283884250292228,"Old Navy Has So Many Cozy Sherpa Pieces Right Now - These 18 Are All on Sale! - 
The second the temperature drops, ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",en,recent,"<a href="""" rel=""nofollow"">effinfun</a>",null,null,null,null,null,1091094489534480386,1091094489534480386,effinfun,effinfun,United,Have Some Effin Fun,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""effinfun.com"",""indices"":[0,23]}]",[],false,70,30,0,Thu Jan 31 22:02:52 +0000 2019,0,null,null,false,false,42530,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb251d395d90ae8a8ddce,Fri Nov 13 16:15:10 +0000 2020,1327283877082259457,1327283877082259457,"@LCalutoiu Well I hoping it not covid since these symptoms are looking that way, but also with me having asthma ",true,[],[],"[{""screen_name"":""LCalutoiu"",""name"":""whitenoise"",""id"":739161488,""id_str"":""739161488"",""indices"":[0,10]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327282966012317698,1327282966012317698,739161488,739161488,LCalutoiu,183284608,183284608,"Rave Kitsune (,,,)",TreeofRogue,"Yorkshire, England","All round creative! I love people for who they are, not what they are. Creation is expression, and I love YOU random citizen!! Let me explore the world! (,,,)",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""discord.gg/EkjyNRE"",""indices"":[0,23]}]",[],false,1153,1515,11,Thu Aug 26 16:38:30 +0000 2010,13473,null,null,true,false,29354,null,false,false,false,000000,false,false,false,false,false,false,FF0000,FFFFFF,242020,A84399,true,true,false,false,false,false,false,none,null,null,null,null,false,0,1,false,false,en
5faeb251d395d90ae8a8ddcf,Fri Nov 13 16:15:09 +0000 2020,1327283872065794053,1327283872065794053,"RT @astro_duque: Delighted that Spain will be leading the new @CopernicusEU Land Surface Temperature Monitoring Mission.

With today's agre",false,[],[],"[{""screen_name"":""astro_duque"",""name"":""Pedro Duque"",""id"":311979693,""id_str"":""311979693"",""indices"":[3,15]},{""screen_name"":""CopernicusEU"",""name"":""Copernicus EU"",""id"":978604706,""id_str"":""978604706"",""indices"":[62,75]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,215019028,215019028,KilianCD #PGEDePa,KilianCD, Ciudadano de aqu y de all, Portavoz Gobierno @AytoLogrono | Secretario Ejecutivo #Ciencia #Innovaci @PSOELaRioja | Tripadre |  |  | ,null,,"[{""url"":"""",""expanded_url"":"""",""display_url"":""instagram.com/kilian_cd"",""indices"":[103,126]},{""url"":"""",""expanded_url"":"""",""display_url"":""facebook.com/kiliancd"",""indices"":[129,152]}]",false,7371,2865,53,Fri Nov 12 20:16:30 +0000 2010,111676,null,null,true,false,287321,null,false,false,false,BF9B1B,false,false,false,false,false,false,AD9C00,FFFFFF,00AD79,68AD00,true,true,false,false,false,false,false,none,null,null,null,null,false,17,0,false,false,en
5faeb252d395d90ae8a8ddd0,Fri Nov 13 16:15:09 +0000 2020,1327283871625441283,1327283871625441283,"RT @ScottDuncanWX: Wait for it...

You can really see how our planet is pulsing warmer and warmer. 2020 looks like it will be the hottest y",false,[],[],"[{""screen_name"":""ScottDuncanWX"",""name"":""Scott Duncan"",""id"":3005897708,""id_str"":""3005897708"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Tweetbot for i</a>",null,null,null,null,null,83177720,83177720,Steven H4ISENBIRD,Spartaner113,Germany,"Daddy, Joker, Gamer, and Lynchburg drinking Metalhead Gamertag: H4ISENBIRD | Cryptocurrency #BTC #IOTA #DASH",null,,[],false,46,178,5,Sat Oct 17 17:22:42 +0000 2009,1174,null,null,true,false,1550,null,false,false,false,000000,false,false,false,false,false,false,4A913C,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,776,0,false,false,en
5faeb252d395d90ae8a8ddd1,Fri Nov 13 16:15:08 +0000 2020,1327283869788360705,1327283869788360705,"RT @QuinnCasey91: #Sunrise #Mist #FridayMorning the temperature was 17 degrees this morning in White Bear Lake, MN #MNwx #Minnesota #Weathe",false,"[{""text"":""Sunrise"",""indices"":[18,26]},{""text"":""Mist"",""indices"":[27,32]},{""text"":""FridayMorning"",""indices"":[33,47]},{""text"":""MNwx"",""indices"":[115,120]},{""text"":""Minnesota"",""indices"":[121,131]}]",[],"[{""screen_name"":""QuinnCasey91"",""name"":""Quinn E Casey"",""id"":591976817,""id_str"":""591976817"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPad</a>",null,null,null,null,null,1278060785290350597,1278060785290350597,Quinn Casey Timelapses,QuinnTimelapses,"White Bear Lake, MN","Hi my name is Quinn, I am the owner of @QuinnTimelapses and please follow my timelapse page and also my main page @QuinnCasey91 and enjoy my videos on twitter.",null,,[],false,13,9,1,Tue Jun 30 20:20:34 +0000 2020,188,null,null,false,false,229,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,2,0,false,false,en
5faeb252d395d90ae8a8ddd2,Fri Nov 13 16:15:08 +0000 2020,1327283866881716224,1327283866881716224," over. After 7 consecutive November days with maximum temperature  in #Montr, the maximum temperatur ",true,"[{""text"":""Montr"",""indices"":[82,91]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">YUL Weather Record Tweeter</a>",null,null,null,null,null,3166006968,3166006968,Montreal Weather Records,YUL_Weather,"Montr, Qu",Weather historian. I gather raw statistics from Environment Canada going back to 1871 to generate these alerts. All tweets authored by @RolfCampbell.,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""rolfsweather.ca"",""indices"":[0,23]}]",[],false,911,0,19,Tue Apr 21 00:48:43 +0000 2015,792,null,null,false,false,4464,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,2,false,false,en
5faeb252d395d90ae8a8ddd3,Fri Nov 13 16:15:07 +0000 2020,1327283862171512838,1327283862171512838,"Wind 10,9 km/h SSW. Barometer 1011,0 hPa, Rising very rapidly. Temperature 11,1 . Rain today 0,0mm. Humidity 98%",false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Sandaysoft Cumulus</a>",null,null,null,null,null,941509892,941509892,Meteo Beetgumermolen,Meteo_RLD,Beetgumermolen,"Weerstation Beetgumermolen.
Oregon Scientific WMR-88.
Elke uur een update.",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""weer.pd2rld.nl"",""indices"":[0,20]}]",[],false,12,0,14,Sun Nov 11 15:13:26 +0000 2012,0,null,null,true,false,478531,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,,,,null,false,0,0,false,false,en
5faeb252d395d90ae8a8ddd4,Fri Nov 13 16:15:07 +0000 2020,1327283861814906881,1327283861814906881," over. After 8 consecutive November days with maximum temperature  in #Kingston, the maximum temperatur ",true,"[{""text"":""Kingston"",""indices"":[82,91]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">YGK Weather Record Tweeter</a>",null,null,null,null,null,3642893053,3642893053,Kingston Weather Records,YGK_Weather,"Kingston, Ontario",Weather historian. I gather raw statistics from Env Canada going back to 1872 (with an odd gap between 1996 and 2008) to generate these alerts. By @RolfCampbell,null,,[],false,186,0,3,Mon Sep 21 23:49:23 +0000 2015,106,null,null,false,false,3858,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb252d395d90ae8a8ddd5,Fri Nov 13 16:15:06 +0000 2020,1327283857893199872,1327283857893199872,"RT @DrBeniRusani: Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died  and they d",false,[],[],"[{""screen_name"":""DrBeniRusani"",""name"":""Dr Beni Rusani"",""id"":398662273,""id_str"":""398662273"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,891818776496226306,891818776496226306,Amira Hanim,miranimsss,"Bandar Kuala Lumpur, Wilayah P","Event Management Student
Theatre Production 
Exo L forever eris
Miracle Oh My Girl
Lullet Cherry Bullet",null,,[],false,242,494,0,Mon Jul 31 00:32:20 +0000 2017,9083,null,null,true,false,7527,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,4198,0,false,false,en
5faeb252d395d90ae8a8ddd6,Fri Nov 13 16:15:05 +0000 2020,1327283857222029313,1327283857222029313,"GSH Temperature=40.1*F - Humidity Gauge OOS, need new module - Date/Time: Fri Nov 13 08:15:04 2020",false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Temp and Humidity Log</a>",null,null,null,null,null,4798860737,4798860737,GSH Temp_Humidity,GSH_TH2302,"Ground Squirrel Hollow, CA","running a twython bot on a @raspberrypi. using the am2302 temp and humidity (humidity is BS) every 15 min, from Paso Robles, CA",null,,[],false,8,3,1,Wed Jan 13 23:54:05 +0000 2016,1,null,null,false,false,147815,null,false,false,false,000000,false,false,false,false,false,false,4A913C,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb252d395d90ae8a8ddd7,Fri Nov 13 16:15:05 +0000 2020,1327283854407733248,1327283854407733248,Temperature: -9 Humidity: 82% Windchill: -16. Mostly Cloudy. Wind: 17 kph #yxe #skwx #weather 10:00AM,false,"[{""text"":""yxe"",""indices"":[78,82]},{""text"":""skwx"",""indices"":[83,88]},{""text"":""weather"",""indices"":[89,97]}]",[],[],[],en,recent,"<a href="""" rel=""nofollow"">YXE Weather</a>",null,null,null,null,null,1862241692,1862241692,YXE Weather,YXEWeather,"Saskatoon, SK",Displaying hourly weather conditions for Saskatoon. #yxe #yqr #sk #sask #skwx,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""prairieweather.ca/yxe"",""indices"":[0,23]}]",[],false,1435,480,17,Sat Sep 14 01:09:31 +0000 2013,17,null,null,true,false,45703,null,false,false,true,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb252d395d90ae8a8ddd8,Fri Nov 13 16:15:02 +0000 2020,1327283843758514176,1327283843758514176,Allesbeste: Max temperature for today was 27.9 at 03:17 PM.,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Meteobridge</a>",null,null,null,null,null,805786827680575488,805786827680575488,Allesbeste Weather,AllesbesteWeer,"Tzaneen, South Africa",Tweets from automated weather stations at Allesbeste Boerdery.,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""weer.allesbeste.com"",""indices"":[0,23]}]",[],false,13,0,0,Mon Dec 05 14:52:05 +0000 2016,0,null,null,false,false,14930,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb253d395d90ae8a8ddd9,Fri Nov 13 16:15:02 +0000 2020,1327283843703971842,1327283843703971842,"16:15 Its Afternoon,Dry and it feels Cool outside. The temperature has been falling for the last few hours. There i ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Weather Display Tweet</a>",null,null,null,null,null,484056895,484056895,Gosport Weather,Gosportwx,"Gosport, Hampshire,UK",Weather information from Gosport Weather updated every 10 minutes.,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""gosportweather.co.uk"",""indices"":[0,22]}]",[],false,67,6,7,Sun Feb 05 17:49:56 +0000 2012,0,null,null,false,false,97032,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb253d395d90ae8a8ddda,Fri Nov 13 16:15:02 +0000 2020,1327283841514409984,1327283841514409984,This is the current weather in Oatfield Oregon ( Milwaukie OR)  The current Temperature is 49.7F if it is over 70 it is a good day,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">VIS Reader</a>",null,null,null,null,null,2942821168,2942821168,C.M. Booker,CMFBooker,false,false,null,,[],false,23,133,0,Fri Dec 26 21:58:28 +0000 2014,400,null,null,false,false,2595,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb253d395d90ae8a8dddb,Fri Nov 13 16:15:01 +0000 2020,1327283839647895552,1327283839647895552,RT @winwinhour: Temperature Ring team is complete! Winwin will doing a relay Vlive with Jaehyun and Chenle  ,false,[],[],"[{""screen_name"":""winwinhour"",""name"":"""",""id"":1285218037772062700,""id_str"":""1285218037772062725"",""indices"":[3,14]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1308372943576080384,1308372943576080384,erbby,bbyjae_nct,false,Nct Soulmate Official! nana is Na Jaemin and ErbiNa Nalove Jaemin aegi,null,,[],false,712,795,0,Tue Sep 22 11:50:08 +0000 2020,471,null,null,false,false,115,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,659,0,false,false,en
5faeb253d395d90ae8a8dddc,Fri Nov 13 16:14:59 +0000 2020,1327283828164005889,1327283828164005889,"Streak over. After 8 consecutive November days with minimum temperature &gt;0 in #SaintJohn, the minimum temperature ",true,"[{""text"":""SaintJohn"",""indices"":[83,93]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[120,143]}]",en,recent,"<a href="""" rel=""nofollow"">St John Weather Tweeter</a>",null,null,null,null,null,721370902517002240,721370902517002240,SaintJohn Weather Records,YSJ_Weather,false,false,null,,[],false,60,0,1,Sat Apr 16 16:13:20 +0000 2016,12,null,null,false,false,3036,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,en
5faeb253d395d90ae8a8dddd,Fri Nov 13 16:14:51 +0000 2020,1327283798380335105,1327283798380335105,RT @Ketil_Isaksen: Today a maximum temperature of 9.4  was recorded at our new weather station in Reindalspasset in the high #Arctic Sval,false,"[{""text"":""Arctic"",""indices"":[127,134]}]",[],"[{""screen_name"":""Ketil_Isaksen"",""name"":""Ketil Isaksen"",""id"":714183597910061000,""id_str"":""714183597910061056"",""indices"":[3,17]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1148870898407084032,1148870898407084032,shamster  ,howthox,"Stockholm, Sweden",data engineer,null,,[],false,1434,350,0,Wed Jul 10 08:25:41 +0000 2019,6392,null,null,true,false,18154,null,false,false,false,F5F8FA,null,null,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,653,0,false,false,en
5faeb253d395d90ae8a8ddde,Fri Nov 13 16:14:38 +0000 2020,1327283742210023428,1327283742210023428,"RT @DrBeniRusani: Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died  and they d",false,[],[],"[{""screen_name"":""DrBeniRusani"",""name"":""Dr Beni Rusani"",""id"":398662273,""id_str"":""398662273"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,191777091,191777091,Ahdam,Adamalfateh,Batman Cave,PH for GE 14,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""malayatimes.com"",""indices"":[0,23]}]",[],false,154,363,1,Fri Sep 17 09:48:27 +0000 2010,2542,null,null,true,false,3174,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,4198,0,false,false,en
5faeb253d395d90ae8a8dddf,Fri Nov 13 16:14:34 +0000 2020,1327283726833782785,1327283726833782785,"RT @DrBeniRusani: Small wedding. 55 attendees.
Temperature taken at entrance. No fevers reported.

Later, 177 infected.
7 died  and they d",false,[],[],"[{""screen_name"":""DrBeniRusani"",""name"":""Dr Beni Rusani"",""id"":398662273,""id_str"":""398662273"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,548931223,548931223,false,zyhryzl,Malaysia,"I'm blocking the view? no, honey. I am the view ",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""instagram.com/zyharyzal"",""indices"":[0,23]}]",[],false,502,202,5,Mon Apr 09 04:13:55 +0000 2012,45731,null,null,true,false,157626,null,false,false,false,ED6DC4,false,false,true,false,false,false,EB88D9,FFFFFF,78C0A8,5E412F,true,true,false,false,false,false,false,none,null,null,null,null,false,4198,0,false,false,en
