_id,created_at,id,id_str,text,truncated,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.url.urls,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang
5faeb18bda380b508c56f6f8,Fri Nov 13 16:16:11 +0000 2020,1327284130938281990,1327284130938281990,"Facial recognition is biased, unregulated and intrusive - and it spreading in Canada. We need a full moratorium. ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,189370925,189370925,Paul Rainsberry,TIFFable,"Toronto, Ontario",Love the movies and hate climate change,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""movie-rants-and-raves.net"",""indices"":[0,23]}]",[],false,287,633,7,Sat Sep 11 02:27:20 +0000 2010,23869,null,null,false,false,3928,null,false,false,false,022330,false,false,false,false,false,false,0084B4,A8C7F7,C0DFEC,333333,true,true,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,false,en
5faeb18bda380b508c56f6f9,Fri Nov 13 16:16:10 +0000 2020,1327284129109602304,1327284129109602304,RT @HMcPhersonMP: I am glad to have stood with my colleagues of the Subcommittee on International Human Rights to speak against the gross,false,[],[],"[{""screen_name"":""HMcPhersonMP"",""name"":""Heather McPherson"",""id"":98492817,""id_str"":""98492817"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,631662856,631662856,Shawn Lynott,ShawnLynott,false,The CCP is turning China into a genocidal dystopia. #CloseTheCamps Also occasional sports tweets,null,,[],false,4133,4352,19,Tue Jul 10 03:55:55 +0000 2012,2226,null,null,false,false,45212,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,10,0,false,false,false,en
5faeb18bda380b508c56f6fa,Fri Nov 13 16:16:10 +0000 2020,1327284128480301056,1327284128480301056,We the #LargestTrussSupplier in Western Canada. Most #BoardFeet  delivered the most timely deliveries in the ,true,"[{""text"":""LargestTrussSupplier"",""indices"":[10,31]},{""text"":""BoardFeet"",""indices"":[56,66]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,2416640485,2416640485,AllianceTruss,AllianceTruss,"Abbotsford, British Columbia","Get on-time, top quality, top value from Alliance, Western Canada's largest truss supplier. Integrity & confidence in engineering, design & delivery since 1977.",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""alliancetruss.ca"",""indices"":[0,23]}]",[],false,51,70,1,Sat Mar 29 00:08:28 +0000 2014,381,null,null,true,false,389,null,false,false,false,000000,false,false,false,false,false,false,1B95E0,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,false,en
5faeb18bda380b508c56f6fb,Fri Nov 13 16:16:10 +0000 2020,1327284127347793922,1327284127347793922,From  Kid in India to Top Toronto Chef @virsanghvi  ,false,[],[],"[{""screen_name"":""virsanghvi"",""name"":""vir sanghvi"",""id"":43568964,""id_str"":""43568964"",""indices"":[47,58]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""nytimes.com/2020/11/13/wor"",""indices"":[60,83]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,55470944,55470944,Typo,binoojohn,New Delhi,"journalist, author of best selling Entry From Backside only, Under A Cloud,  Last Song of Savio de Souza. Up Next: Beautiful losers:Success and Failure in Sport",null,,[],false,420,605,18,Fri Jul 10 04:36:19 +0000 2009,7316,null,null,true,false,7867,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,false,en
5faeb18bda380b508c56f6fc,Fri Nov 13 16:16:10 +0000 2020,1327284125968044036,1327284125968044036,"RT @thomasslade: Today's Supreme Court of Canada decision addressing the lack of ellipses being used for dramatic/comedic effect in legal w",false,[],[],"[{""screen_name"":""thomasslade"",""name"":""Tom Slade"",""id"":3347741,""id_str"":""3347741"",""indices"":[3,15]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,703722876,703722876,B. Thomas Hall,ThomasHall17,"Ottawa, Canada","Retired House of Commons procedural clerk, interested in Constitution and language (les deux langues officielles).",null,,[],false,2364,773,167,Wed Jul 18 20:20:20 +0000 2012,11194,null,null,false,false,164762,null,false,false,false,000000,false,false,false,false,false,,91D2FA,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,1,0,false,false,,en
5faeb18bda380b508c56f6fd,Fri Nov 13 16:16:08 +0000 2020,1327284119441612800,1327284119441612800,RT @TLocks1: Suicide figures are up 200% since lockdown. Could 2 followers please copy and re-post this tweet? We trying to demonstrate,false,[],[],"[{""screen_name"":""TLocks1"",""name"":""Teeto"",""id"":1575457543,""id_str"":""1575457543"",""indices"":[3,11]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,265673524,265673524,Shannon,shannbmeyer,false,fake it til you make it.,null,,[],false,172,440,0,Mon Mar 14 00:00:56 +0000 2011,6018,null,null,false,false,4200,null,false,false,false,1D1B1F,false,false,false,false,false,false,A12FED,181A1E,252429,666666,true,false,false,false,false,false,false,none,null,null,null,null,false,2,0,false,false,,en
5faeb18cda380b508c56f6fe,Fri Nov 13 16:16:08 +0000 2020,1327284117508124673,1327284117508124673,sony music canada understands ,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1210215022430998529,1210215022430998529, ali  mo piss,BRAVEVINYL,false,she-they                              . allie . ,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""zourrie-neutral."",""indices"":[0,23]}]",[],false,1019,963,19,Thu Dec 26 15:05:30 +0000 2019,62878,null,null,false,false,33375,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,1,false,false,false,en
5faeb18cda380b508c56f6ff,Fri Nov 13 16:16:07 +0000 2020,1327284114530082818,1327284114530082818,My friends at service Canada are not able to take my call.,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327283437485494274,1327283437485494274,5448732,5448732,wunderbar,5448732,5448732,Tyler Hardeman,wunderbar,"Edmonton, Alberta, Canada","IT guy looking for work, technology, social media, video games, Oilers, Esks, Packers, organ donation advocate, #yeg. Sometimes I write things.",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""thewunderbar.net"",""indices"":[0,23]}]",[],false,1036,1126,67,Tue Apr 24 00:40:13 +0000 2007,11512,null,null,true,false,80157,null,false,false,false,9AE4E8,false,false,false,false,false,false,FF691F,87BC44,E0FF92,000000,true,true,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,,en
5faeb18cda380b508c56f700,Fri Nov 13 16:16:06 +0000 2020,1327284111866736641,1327284111866736641,canada is only now talking about history of indigenous people too but do not look at why indigenous people are ster ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",1327284002739396610,1327284002739396610,1274813366859632642,1274813366859632642,rainonthis,1274813366859632642,1274813366859632642,false,rainonthis,false,he/him album 4 track 15 (fan account),null,,[],false,1775,1506,12,Sun Jun 21 21:16:24 +0000 2020,4729,null,null,false,false,5241,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,,en
5faeb18cda380b508c56f701,Fri Nov 13 16:16:06 +0000 2020,1327284111786999813,1327284111786999813,"RT @DrGillLeighton: Today the #Canada Ethics Cttee has revealed the Kielbergers hired Percepto, a company paid to cover up 'dubious' backgr",false,"[{""text"":""Canada"",""indices"":[30,37]}]",[],"[{""screen_name"":""DrGillLeighton"",""name"":"" Dr Gill Leighton "",""id"":47870267,""id_str"":""47870267"",""indices"":[3,18]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1232369847134121986,1232369847134121986,Steven Ray,StevenRay01,false,"MSM ***IS*** the ENEMY

Trudeau, Butts, Lucki & Lametti
should be in prison.",null,,[],false,588,1059,1,Tue Feb 25 18:21:27 +0000 2020,10827,null,null,false,false,18564,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,11,0,false,false,,en
5faeb18cda380b508c56f702,Fri Nov 13 16:16:06 +0000 2020,1327284111036313600,1327284111036313600,"RT @IAF__FAI: Letter to the Crown from our comrade @beadagainstfash, released upon successful defeat of charges brought by the crown coloni",false,[],[],"[{""screen_name"":""IAF__FAI"",""name"":""Indigenous Anarchist Federation"",""id"":1006016239053881300,""id_str"":""1006016239053881344"",""indices"":[3,12]},{""screen_name"":""beadagainstfash"",""name"":""BeadsAgainstFascism"",""id"":1064632550004588500,""id_str"":""1064632550004588544"",""indices"":[51,67]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,107743428,107743428,Mr. Allen,firstgenguy,"Kansas, USA",He Him His | #FirstGen Graduate | MS.Ed | #GEARUPworks | Educational Access | VT . KS | Atheist |,null,,[],false,136,435,1,Sat Jan 23 15:42:45 +0000 2010,2690,null,null,false,false,3094,null,false,false,false,1A1B1F,false,false,false,false,false,false,2FC2EF,181A1E,252429,666666,true,false,false,false,false,false,false,none,null,null,null,null,false,24,0,false,false,,en
5faeb18cda380b508c56f703,Fri Nov 13 16:16:05 +0000 2020,1327284108020604929,1327284108020604929,"Canada's Atlantic reports  few covid-19 cases  
#AMCostaRica #CostaRica ",false,"[{""text"":""AMCostaRica"",""indices"":[72,84]},{""text"":""CostaRica"",""indices"":[85,95]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""bit.ly/36CvJzy"",""indices"":[48,71]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,45205970,45205970,AMCostaRica,AMCostaRicaNews,"San Jos, Costa Rica","A.M. COSTA RICA 
Your daily English-language news source, Monday through Friday, since 2001.

Subscribe .",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""amcostarica.com"",""indices"":[0,22]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""amcostarica.com"",""indices"":[93,116]},{""url"":"""",""expanded_url"":"""",""display_url"":""amcostarica.com/subscribe"",""indices"":[127,150]}]",false,783,37,21,Sat Jun 06 20:21:59 +0000 2009,45,null,null,false,false,9666,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,false,en
5faeb18cda380b508c56f704,Fri Nov 13 16:16:04 +0000 2020,1327284102794342401,1327284102794342401,"Since partnering with @Bell Canada in 2016, @Akamai continues to accelerate #livestreaming, enable remote work, and ",true,"[{""text"":""livestreaming"",""indices"":[76,90]}]",[],"[{""screen_name"":""Bell"",""name"":""Bell"",""id"":38807340,""id_str"":""38807340"",""indices"":[22,27]},{""screen_name"":""Akamai"",""name"":""Akamai Technologies"",""id"":19622847,""id_str"":""19622847"",""indices"":[44,51]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">Dynamic Signal</a>",null,null,null,null,null,67407304,67407304,Eduardo Pszczol,epichol,Rio de Janeiro,"Tech lover, mobile addicted, telecom professional.",null,,[],false,118,121,14,Thu Aug 20 19:57:12 +0000 2009,297,null,null,true,false,1377,null,false,false,false,709397,false,false,false,false,false,false,FF3300,86A4A6,A0C5C7,333333,true,true,false,false,false,false,false,none,null,null,null,null,false,1,0,false,false,false,en
5faeb18cda380b508c56f705,Fri Nov 13 16:16:02 +0000 2020,1327284095542382593,1327284095542382593,RT @JeanYip3:  stands with the people of Hong Kong ,false,[],[],"[{""screen_name"":""JeanYip3"",""name"":""Jean Yip"",""id"":2513973205,""id_str"":""2513973205"",""indices"":[3,12]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1188129441920106502,1188129441920106502,Amy,Amy10718277,"California, USA","# follow! # #[,]  #Five Demands #Fight until we win #",null,,[],false,5091,5053,3,Sat Oct 26 16:26:19 +0000 2019,47514,null,null,false,false,23006,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,true,386,0,false,false,,en
5faeb18cda380b508c56f706,Fri Nov 13 16:16:01 +0000 2020,1327284090886733830,1327284090886733830,"RT @PatBruc: #cdnpoli This is an important decision as it upholds the right to refuse unsafe work , without repercussions, including unsafe",false,"[{""text"":""cdnpoli"",""indices"":[13,21]}]",[],"[{""screen_name"":""PatBruc"",""name"":""Pat Bruce"",""id"":1177625946410700800,""id_str"":""1177625946410700800"",""indices"":[3,11]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,3013054279,3013054279,Brenda Kiley,KileyBrenda,"Calgary, Alberta","Teacher, Quebec, Alberta",null,,[],false,149,441,0,Sun Feb 08 05:02:06 +0000 2015,4159,null,null,false,false,29153,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,6,0,false,false,,en
5faeb18cda380b508c56f707,Fri Nov 13 16:16:01 +0000 2020,1327284090626854913,1327284090626854913,"RT @EricTopol: Canada is leading the world in vaccination readiness
 ",false,[],[],"[{""screen_name"":""EricTopol"",""name"":""Eric Topol"",""id"":86626845,""id_str"":""86626845"",""indices"":[3,13]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""economist.com/graphic-detail"",""indices"":[68,91]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,306767271,306767271,Arch-Physicist  #ZeroCovid,zin_zah,Between Insanity and Outsanity,false,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""adressit.com/koronaviruksen"",""indices"":[0,23]}]",[],false,1066,4995,9,Sat May 28 12:13:55 +0000 2011,78201,null,null,false,false,40883,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,60,0,false,false,false,en
5faeb18cda380b508c56f708,Fri Nov 13 16:16:01 +0000 2020,1327284089691516929,1327284089691516929,#DIFFUSERBLEND: Autumn Woods - I just  this blend. doTERRA Black Spruce essential oil comes from the left over mat ,true,"[{""text"":""DIFFUSERBLEND"",""indices"":[0,14]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",en,recent,"<a href="""" rel=""nofollow"">SocialPost App</a>",null,null,null,null,null,3203691263,3203691263,pureoilgeneration@gmail.com,Pureoilgen,false,"Our mission, as is d's are committed to SHARE the life-enhancing benefits of therapeutic-grade essential oils with the world.",false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""mydoterra.com/pureoilgenerat"",""indices"":[0,23]}]",[],false,27,46,0,Sat Apr 25 04:42:36 +0000 2015,12,null,null,false,false,1867,null,false,false,false,000000,false,false,false,false,false,false,9266CC,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,false,0,0,false,false,false,en
5faeb18cda380b508c56f709,Fri Nov 13 16:16:01 +0000 2020,1327284089309827072,1327284089309827072,"RT @SuperGirlKels: YAY! We got 7th/229 at @GOMLsPlan 's East Canada Online Circuit! Placing Top 8 LETS GO
Lost to Luigi felt like I def los",false,[],[],"[{""screen_name"":""SuperGirlKels"",""name"":""LZR  SuperGirlKels"",""id"":280788708,""id_str"":""280788708"",""indices"":[3,17]},{""screen_name"":""GOMLsPlan"",""name"":"" GOML Online "",""id"":4830743896,""id_str"":""4830743896"",""indices"":[42,52]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1258041857076015105,1258041857076015105,NME | Mr.L(Sarkis),mrlsarkis,false,"19 | Mr.L(Sarkis) Luigi player from canada Quebec,montreal! best luigi in the province of quebec,
ken in training! fitness,
sponsored by: @wervivid",null,,[],false,787,576,6,Wed May 06 14:32:24 +0000 2020,9790,null,null,false,false,3036,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,5,0,false,false,,en
5faeb18cda380b508c56f70a,Fri Nov 13 16:16:01 +0000 2020,1327284089020362752,1327284089020362752,RT @SugithVarughese: Historically this difference was used to joke about how boring Canada was. Who laughing now?,false,[],[],"[{""screen_name"":""SugithVarughese"",""name"":""Sugith Varughese "",""id"":146629430,""id_str"":""146629430"",""indices"":[3,19]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,3225459360,3225459360,false,SadiePetoonia,Canada,"she/her                                       November 25, 2007 - March 16, 2020  ",null,,[],false,225,291,2,Sun May 24 17:41:51 +0000 2015,17940,null,null,false,false,19556,null,false,false,false,000000,false,false,false,false,false,false,19CF86,000000,000000,000000,false,true,false,false,false,false,false,none,null,null,null,null,true,3,0,false,false,,en
5faeb18cda380b508c56f70b,Fri Nov 13 16:16:01 +0000 2020,1327284088982679552,1327284088982679552,Who tryna buy me a Canada goose coat?,false,[],[],[],[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1976405053,1976405053,niaaa,nia_itsjustme,false,MN ,null,,[],false,752,773,1,Sun Oct 20 20:49:15 +0000 2013,4827,null,null,true,false,11075,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,,en
5faeb18cda380b508c56f70c,Fri Nov 13 16:16:00 +0000 2020,1327284084943450113,1327284084943450113,"The Ontario Provincial Police (OPP) is partnering with the Toronto Police Service (TPS), Royal Canadian Legion and ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",en,recent,"<a href="""" rel=""nofollow"">TweetDeck</a>",null,null,null,null,null,2195364158,2195364158,ANPHA,AlbertaNPHA,"Alberta, Canada",Alberta Network of Public Housing Agencies is the industry association for non-profit housing providers and supporters in Alberta.,false,"[{""url"":"""",""expanded_url"":"""",""display_url"":""anpha.ca"",""indices"":[0,23]}]",[],false,846,648,12,Fri Nov 15 04:36:39 +0000 2013,2693,null,null,true,false,4100,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,false,en
5faeb18dda380b508c56f70d,Fri Nov 13 16:16:00 +0000 2020,1327284084536651776,1327284084536651776,"RT @Cinefranco: TA M! Based on a true story, a comedy about cultural diversity, about a couple, love, marriage and family. About traditi",false,[],[],"[{""screen_name"":""Cinefranco"",""name"":""Cin"",""id"":101871173,""id_str"":""101871173"",""indices"":[3,14]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,2329516597,2329516597,VKPR,VKPR_TO,Toronto,Boutique PR agency specializing in Film & TV - repping: @kinosmith @hotdocs @filmswelike @cinefranco @reelasian @WhitePine_TO @toirishfilmfest,null,,[],false,478,1012,12,Wed Feb 05 23:39:43 +0000 2014,551,null,null,false,false,1104,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,1,0,false,false,,en
5faeb18dda380b508c56f70e,Fri Nov 13 16:15:59 +0000 2020,1327284083056001024,1327284083056001024,"RT @kylemmorrow: Jason Kenney is one of the most anti-LGBTQ2+ politicians to ever hold elected office in Canada. If you don believe me, h",false,[],[],"[{""screen_name"":""kylemmorrow"",""name"":""Kyle Morrow"",""id"":143723226,""id_str"":""143723226"",""indices"":[3,15]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1558188667,1558188667,Marie De Roy,MarieDeRoy1,Treaty 7 Alberta,Meditation*; retired English teacher: prochoice; inclusive; SUPPORT: Alberta public schools/teachers/doctors; #indigenousLivesMatter; #BLM; #FireTheUCP,null,,[],false,685,1124,0,Sun Jun 30 14:23:20 +0000 2013,18334,null,null,false,false,1473,null,false,false,false,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,1466,0,false,false,,en
5faeb18dda380b508c56f70f,Fri Nov 13 16:15:58 +0000 2020,1327284078941523968,1327284078941523968,"@Maga54143760 @SethDillon @LisaMarieBoothe ""But I would hope that no leader in our country is easing public health ",true,[],[],"[{""screen_name"":""Maga54143760"",""name"":""Maga"",""id"":1326921354994618400,""id_str"":""1326921354994618368"",""indices"":[0,13]},{""screen_name"":""SethDillon"",""name"":""Seth Dillon"",""id"":31700619,""id_str"":""31700619"",""indices"":[14,25]},{""screen_name"":""LisaMarieBoothe"",""name"":""Lisa Boothe"",""id"":121574367,""id_str"":""121574367"",""indices"":[26,42]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",1327273113814384643,1327273113814384643,1326921354994618368,1326921354994618368,Maga54143760,1288908997513420803,1288908997513420803,The Black Horse,TheBlac28187407,false,The third horsemen of the apocalypse,null,,[],false,68,53,0,Thu Jul 30 18:47:16 +0000 2020,8869,null,null,false,false,1045,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,null,null,false,0,0,false,false,false,en
5faeb18dda380b508c56f710,Fri Nov 13 16:15:58 +0000 2020,1327284078828167170,1327284078828167170,RT @infosmarts: Discover Pandemic Partners to Learning right across Canada @CdnSchoolLibrar Journal  As @Lila_TL_EWP,false,[],[],"[{""screen_name"":""infosmarts"",""name"":""Carol Koechlin"",""id"":137533165,""id_str"":""137533165"",""indices"":[3,14]},{""screen_name"":""CdnSchoolLibrar"",""name"":""Cdn School Libraries"",""id"":1708908092,""id_str"":""1708908092"",""indices"":[75,91]},{""screen_name"":""Lila_TL_EWP"",""name"":""Lila Armstrong"",""id"":1114989648529375200,""id_str"":""1114989648529375232"",""indices"":[127,139]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""journal.canadianschoollibraries.ca"",""indices"":[100,123]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1114989648529375232,1114989648529375232,Lila Armstrong,Lila_TL_EWP,"Campbell River, BC","Elementary Teacher Librarian at SD72...French Immersion, K-5. Waterpolo/triathlon/road racing/running.",null,,[],false,124,211,3,Sun Apr 07 20:33:42 +0000 2019,549,null,null,false,false,1019,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,1,0,false,false,false,en
5faeb18dda380b508c56f711,Fri Nov 13 16:15:58 +0000 2020,1327284078756786176,1327284078756786176,"RT @TeamshAkb48: AKB48 TeamSH  YuJia

Zhai YuJia who finished the study abroad program in Canada and returned home on 31 October w",false,[],[],"[{""screen_name"":""TeamshAkb48"",""name"":""AKB48 TeamSH"",""id"":1064787884987736000,""id_str"":""1064787884987736064"",""indices"":[3,15]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,327295260,327295260,ruyishijie  MAGA,ruyishijie,false,false,null,,[],false,222,4065,1,Fri Jul 01 09:55:36 +0000 2011,67023,null,null,false,false,50801,null,false,false,false,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,null,null,null,null,false,1,0,false,false,,en
5faeb18dda380b508c56f712,Fri Nov 13 16:15:58 +0000 2020,1327284078245253123,1327284078245253123,@janettemsu @DLissing @hallmarkchannel @RealBrookeD @jessicalowndes I hopeful it would be on the @w_network here ,true,[],[],"[{""screen_name"":""janettemsu"",""name"":""Janette Stephens"",""id"":1450148671,""id_str"":""1450148671"",""indices"":[0,11]},{""screen_name"":""DLissing"",""name"":""Daniel Lissing"",""id"":738364579,""id_str"":""738364579"",""indices"":[12,21]},{""screen_name"":""hallmarkchannel"",""name"":""Hallmark Channel"",""id"":25453312,""id_str"":""25453312"",""indices"":[22,38]},{""screen_name"":""RealBrookeD"",""name"":""Brooke D'Orsay"",""id"":3123457468,""id_str"":""3123457468"",""indices"":[39,51]},{""screen_name"":""jessicalowndes"",""name"":""Jessica Lowndes"",""id"":140524283,""id_str"":""140524283"",""indices"":[52,67]},{""screen_name"":""w_network"",""name"":""W Network"",""id"":97231725,""id_str"":""97231725"",""indices"":[99,109]}]","[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327273135847202817,1327273135847202817,1450148671,1450148671,janettemsu,1068976141631873025,1068976141631873025,Em,emilywierenga13,"Newmarket, Ontario","Sweet, and happy Canadian  #CanadianHearties Love WCTH, Love sing in VOJ Choir. Listen to the Eagles",null,,[],false,163,495,0,Sat Dec 01 21:12:27 +0000 2018,19965,null,null,true,false,11936,null,false,false,false,F5F8FA,null,null,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,null,null,,null,false,0,0,false,false,,en
5faeb18dda380b508c56f713,Fri Nov 13 16:15:58 +0000 2020,1327284077364318208,1327284077364318208,"RT @Transition46: Today, President-elect Biden thanked Prime Minister Trudeau for his congratulations and reaffirmed the close bonds betwee",false,[],[],"[{""screen_name"":""Transition46"",""name"":""Biden-Harris Presidential Transition"",""id"":1323730225067339800,""id_str"":""1323730225067339784"",""indices"":[3,16]}]",[],en,recent,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,766419583465127936,766419583465127936,Kassern,Kassern1,"Ojai, CA","teacher retired, political junky, tried to ring the bell for decades warning of days like this.",null,,[],false,734,950,0,Thu Aug 18 23:40:42 +0000 2016,52002,null,null,true,false,37416,null,false,false,false,000000,false,false,false,false,false,false,981CEB,000000,000000,000000,false,false,false,false,false,false,false,none,null,null,null,null,true,4722,0,false,false,,en
