_id,created_at,id,id_str,text,truncated,entities.hashtags,entities.symbols,entities.user_mentions,entities.urls,metadata.iso_language_code,metadata.result_type,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user.id,user.id_str,user.name,user.screen_name,user.location,user.description,user.url,user.entities.description.urls,user.protected,user.followers_count,user.friends_count,user.listed_count,user.created_at,user.favourites_count,user.utc_offset,user.time_zone,user.geo_enabled,user.verified,user.statuses_count,user.lang,user.contributors_enabled,user.is_translator,user.is_translation_enabled,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_image_url,user.profile_image_url_https,user.profile_banner_url,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.has_extended_profile,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.translator_type,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang
5faeae206609f974217e6db5,Fri Nov 13 16:02:33 +0000 2020,1327280701255901186,1327280701255901186,RT @despisedicon: Our Winter merch line is ready right on time for @IndieMerchstore big Holiday Sale! Got a bunch of new items including,false,[],[],"[{""screen_name"":""despisedicon"",""name"":""Despised Icon"",""id"":19566601,""id_str"":""19566601"",""indices"":[3,16]},{""screen_name"":""IndieMerchstore"",""name"":""IndieMerchstore"",""id"":46137410,""id_str"":""46137410"",""indices"":[67,83]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,472034261,472034261,Alex Erian,AlexErian514,Montreal,@obeythebrave X @despisedicon X @tndmmgmt,false,,false,4164,210,24,Mon Jan 23 14:42:55 +0000 2012,2518,null,null,true,false,3624,null,false,false,,FFFFFF,false,false,false,false,false,false,8C0010,FFFFFF,FFFFFF,575757,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae206609f974217e6db7,Fri Nov 13 16:02:34 +0000 2020,1327280706750279682,1327280706750279682,RT @Createosity: Winter  ,false,[],[],"[{""screen_name"":""Createosity"",""name"":""Wendi Laurence"",""id"":830931702,""id_str"":""830931702"",""indices"":[3,15]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1097336004048969729,1097336004048969729,Anne Lowry,AnneLowry8,null,null,null,,false,82,188,6,Mon Feb 18 03:24:25 +0000 2019,1298,null,null,false,false,1056,null,false,false,,F5F8FA,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae216609f974217e6db9,Fri Nov 13 16:02:35 +0000 2020,1327280708742750216,1327280708742750216,@lilydont Mine was winter jam in 2010 when I was going thru my phase of trying really hard to be a devout Lutheran,false,[],[],"[{""screen_name"":""lilydont"",""name"":""Lily"",""id"":147564575,""id_str"":""147564575"",""indices"":[0,9]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",1327103171613769728,1327103171613769728,147564575,147564575,lilydont,2864941654,2864941654, says ACAB,poopycarrot,a butt, capitalism has failed  black lives matter  all cops are bastards  she/her ,null,,false,2716,2154,34,Fri Nov 07 01:25:47 +0000 2014,31503,null,null,true,false,5940,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae216609f974217e6dbb,Fri Nov 13 16:02:35 +0000 2020,1327280708239372288,1327280708239372288,"I just added this listing on Poshmark: Long Straight Green Scarf, Winter Scarf.  via ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""posh.mk/hBXKH6oRnbb"",""indices"":[80,103]},{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[109,132]}]",,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,3378177951,3378177951,Margiecrafts,margiecrafts76,"St Peters, MO","Love yarn! 

",null,,false,3906,3096,18,Thu Jul 16 02:50:48 +0000 2015,64688,null,null,false,false,72029,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae226609f974217e6dbd,Fri Nov 13 16:02:35 +0000 2020,1327280709845790721,1327280709845790721,@Jack_Moore7 This strain of coronavirus is now an endemic seasonal virus seeing an expected winter resurgence,false,[],[],"[{""screen_name"":""Jack_Moore7"",""name"":""Jack Moore"",""id"":312684273,""id_str"":""312684273"",""indices"":[0,12]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327280244110336000,1327280244110336000,312684273,312684273,Jack_Moore7,3917254515,3917254515,true,frednich1,null,null,null,,false,1,22,0,Sat Oct 10 10:02:59 +0000 2015,1487,null,null,false,false,169,null,false,false,,C0DEED,false,false,false,false,false,,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae226609f974217e6dbf,Fri Nov 13 16:02:35 +0000 2020,1327280711527706625,1327280711527706625,"@GordonGramsci I dont buy it. If anything their ""criticisms"" are just more apologia. Tho the winter soldier one was odd.",false,[],[],"[{""screen_name"":""GordonGramsci"",""name"":""Douggie Jones"",""id"":1307812949453668400,""id_str"":""1307812949453668352"",""indices"":[0,14]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327273335080816640,1327273335080816640,1307812949453668352,1307812949453668352,GordonGramsci,1270408477060497408,1270408477060497408, ,punishedrose,she/fae," a film nerd for the dolls. host of @talking_kevin
 |  | ",false,,false,545,114,0,Tue Jun 09 17:32:46 +0000 2020,1411,null,null,true,false,1069,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae236609f974217e6dc1,Fri Nov 13 16:02:35 +0000 2020,1327280711322144768,1327280711322144768,Governor Inslee needs to extend and strengthen the eviction moratorium so that Washingtonians can stay home &amp; stay ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[120,143]}]",,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1285805868311695360,1285805868311695360,Cancel Rent WA,CancelRentWA,"Washington, USA","No Debt, No Evictions: Cancel Rent & Mortgages WA! This coalition is lead by @_beseattle and @TenantsUnionWA. RTs=/=endorsements",false,,false,287,195,0,Wed Jul 22 05:17:34 +0000 2020,224,null,null,false,false,131,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae236609f974217e6dc3,Fri Nov 13 16:02:36 +0000 2020,1327280712257400832,1327280712257400832,"@tdarling1 Cases are getting higher everywhere, it's the winter maybe?",false,[],[],"[{""screen_name"":""tdarling1"",""name"":""Ted Darling"",""id"":24018964,""id_str"":""24018964"",""indices"":[0,10]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",1327192455972855808,1327192455972855808,24018964,24018964,tdarling1,3304651786,3304651786,InOkanagan,InOkanagan,Canada,false,null,,false,2502,759,59,Sun May 31 13:03:48 +0000 2015,64645,null,null,false,false,1249,null,false,false,,000000,false,false,false,false,false,false,1B95E0,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae246609f974217e6dc5,Fri Nov 13 16:02:36 +0000 2020,1327280714379878400,1327280714379878400,"RT @MaddowBlog: ""Meanwhile, the Strategic National Stockpile, the U.S. emergency reserve, has only 115 million N95 masks, far short of the",false,[],[],"[{""screen_name"":""MaddowBlog"",""name"":""Maddow Blog"",""id"":91180720,""id_str"":""91180720"",""indices"":[3,14]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,866670779420860417,866670779420860417,The Urb@ne Liber@l,1_april_fool,"New Jersey, USA","#NewYork #Progressive devilishly charming profane w/ a sharp tongue, acerbic wit, using humor, satire to #Resist despise detest abhor the loathsome @GOP #Trump",null,,false,1127,1130,2,Mon May 22 15:03:10 +0000 2017,39186,null,null,false,false,57196,null,false,false,,000000,false,false,false,false,false,false,1B95E0,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae246609f974217e6dc7,Fri Nov 13 16:02:36 +0000 2020,1327280714514042881,1327280714514042881,"RT @mashdirect:  As the colder evenings draw closer, we're giving you the chance to take home one of our NEW Winter Warmer Boxes! 
 
For",false,[],[],"[{""screen_name"":""mashdirect"",""name"":""Mash Direct"",""id"":237319876,""id_str"":""237319876"",""indices"":[3,14]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1212130587143655424,1212130587143655424,Jem,JemmaLemma32,"Durham, England","Mum to 4 boys 'm a huge
animal lover and a crazy cat lady 
Harry Potter enthusiast 
I love anything to do with Horror.
Mental Health Warrior",false,,false,609,1124,1,Tue Dec 31 21:57:24 +0000 2019,18002,null,null,false,false,14432,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae256609f974217e6dc9,Fri Nov 13 16:02:36 +0000 2020,1327280713943707650,1327280713943707650,"The winter is fast approaching &amp; COVID case counts are rising. It is vital to keep our seniors active &amp; connected, ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[124,147]}]",,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,221256060,221256060,Access Alliance MHCS,AccessAlliance,"Toronto, Ontario, Canada","Access Alliance Multicultural Health and Community Services is a Community Health Centre #CHC serving Toronto's vulnerable newcomer and immigrants communities.",false,,false,4335,1427,134,Tue Nov 30 04:38:17 +0000 2010,2537,null,null,true,false,4426,null,false,false,,FFFFFF,false,false,true,false,false,false,0084B4,FFFFFF,DDEEF6,333333,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae256609f974217e6dcb,Fri Nov 13 16:02:37 +0000 2020,1327280716372189187,1327280716372189187,"RT @hoor_kehti_ha: *Winter starts*

Me to regular bath: ",false,[],[],"[{""screen_name"":""hoor_kehti_ha"",""name"":""HOOR"",""id"":1268155122611355600,""id_str"":""1268155122611355648"",""indices"":[3,17]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,1214280850755354624,1214280850755354624,"Huzaifa Masood  's (bakri) ",H4Huzaifa_,"Islamabad, Pakistan",Alhumdolillah ,null,,false,4282,2553,0,Mon Jan 06 20:21:38 +0000 2020,42793,null,null,false,false,31528,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae266609f974217e6dcd,Fri Nov 13 16:02:37 +0000 2020,1327280717559189505,1327280717559189505," Don't miss out!  Just a WEEK left to sign up for our community exhibition ""If a Tree Falls""  ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[98,121]}]",,,"<a href="""" rel=""nofollow"">LaterMedia</a>",null,null,null,null,null,46527104,46527104,Bedford Gallery,BedfordGallery,"Walnut Creek, CA","Located in the Lesher Center for the Arts, the Bedford Gallery presents exhibitions that reflect and engage the diverse audiences of the Greater Bay Area.",false,,false,1441,1879,47,Thu Jun 11 23:56:51 +0000 2009,606,null,null,true,false,2314,null,false,false,,FFFFFF,false,false,false,false,false,false,ABB8C2,181A1E,FFFCFF,292929,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae266609f974217e6dcf,Fri Nov 13 16:02:37 +0000 2020,1327280718419013640,1327280718419013640,"RT @ProgIntl: Using the US elections as cover, Israeli forces demolished the entire Bedouin community of Khirbet Humsah in the northern Jor",false,[],[],"[{""screen_name"":""ProgIntl"",""name"":""Progressive International"",""id"":1219283935865266200,""id_str"":""1219283935865266178"",""indices"":[3,12]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,261194808,261194808,RidwanuLLAh,Itz_Realone,Planet Earth,Islam. Finance. Data Enthusiast.,null,,false,2972,2542,17,Sat Mar 05 12:59:39 +0000 2011,7994,null,null,false,false,192316,null,false,false,,000000,false,false,false,false,false,false,1B95E0,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae276609f974217e6dd1,Fri Nov 13 16:02:37 +0000 2020,1327280718892949509,1327280718892949509,"Winter is coming... And with it, weather that will make you want to curl up on the couch with something warm. Enter ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",,,"<a href="""" rel=""nofollow"">Hootsuite Inc.</a>",null,null,null,null,null,42960890,42960890,Virginia ABC,VirginiaABC,#Virginia,"Tweets about products, recipes, industry news, public safety & agency updates from the Communications team. Cheers to 86 years of progress, innovation & success",false,,false,10770,7300,181,Wed May 27 20:18:47 +0000 2009,2041,null,null,false,false,9435,null,false,false,,FFFFFF,false,false,false,false,false,false,ED0505,FACE55,FAEED0,010954,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae276609f974217e6dd3,Fri Nov 13 16:02:38 +0000 2020,1327280720109309952,1327280720109309952,"RT @BillandTed3: Keanu Reeves &amp; Alex @Winter want to remind you: Be excellent to each other today and every day! #WorldKindnessDay, d",false,"[{""text"":""WorldKindnessDay"",""indices"":[123,140]}]",[],"[{""screen_name"":""BillandTed3"",""name"":""Bill & Ted 3"",""id"":284929130,""id_str"":""284929130"",""indices"":[3,15]},{""screen_name"":""Winter"",""name"":""Alex Winter @ "",""id"":112243614,""id_str"":""112243614"",""indices"":[41,48]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,736710115,736710115,Austin Louis,AustinLouis5,"Cambridge,Oh",I am 22 and a Graduate at JGHS #ClassOf2016  Watch @MorningExp with @RobinMeade Mon-Fri 6am-12 pm ET! Weather geek I am a SVU Die Hard! #SVUDieHard,null,,false,808,2928,139,Sat Aug 04 13:08:25 +0000 2012,9503,null,null,true,false,423149,null,false,false,,000000,false,false,false,false,false,false,DD2E44,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae286609f974217e6dd5,Fri Nov 13 16:02:38 +0000 2020,1327280720331505664,1327280720331505664,RT @canteach: Going anywhere outside of Canada is not advised. Stay home and stay home. ,false,[],[],"[{""screen_name"":""canteach"",""name"":""Canteach "",""id"":16356658,""id_str"":""16356658"",""indices"":[3,12]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,1202430201293967366,1202430201293967366,Sheldon,mountaincanuck,"Kelowna, British Columbia","Liberal, INFP-T, #LGBTQ #environment #plantbased (he/him) ",null,,false,271,940,0,Thu Dec 05 03:32:11 +0000 2019,20063,null,null,false,false,2147,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,true,0,0,false,false,en
5faeae286609f974217e6dd7,Fri Nov 13 16:02:38 +0000 2020,1327280720805564417,1327280720805564417,"In this pre-Thanksgiving installment of #apocalycious, I teach you not only how to brine a turkey, but also how t ",true,"[{""text"":""apocalycious"",""indices"":[40,53]}]",[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,939600171792502784,939600171792502784,Erin Elizabeth Smith,SundressErin,"Oak Ridge, TN",Poet. Editor. Educator. Wannabe Chef. Distinguished AF. She/her.,false,,false,725,399,11,Sat Dec 09 20:58:32 +0000 2017,8600,null,null,true,false,3121,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae296609f974217e6dd9,Fri Nov 13 16:02:39 +0000 2020,1327280726581063680,1327280726581063680,"Preparing your car now for winter driving can save you big headaches and possible injury later. Here's the AAA car ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",,,"<a href="""" rel=""nofollow"">Hootsuite Inc.</a>",null,null,null,null,null,148823998,148823998,SiebenCarey Duluth,siebenlawduluth,"Duluth, MN",Eric Beyer - Local Personal Injury lawyer represents those in need of help across the state of Minnesota and NW Wisconsin,false,,false,55,425,3,Thu May 27 18:02:30 +0000 2010,180,null,null,false,false,405,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae296609f974217e6ddb,Fri Nov 13 16:02:39 +0000 2020,1327280727029899265,1327280727029899265,Looking forward to making #FrozenMemories this winter with a @NiceRink #backyardrink #ThinkRink20 @hockey_tank @TopherScott_,false,"[{""text"":""FrozenMemories"",""indices"":[26,41]},{""text"":""backyardrink"",""indices"":[71,84]},{""text"":""ThinkRink20"",""indices"":[85,97]}]",[],"[{""screen_name"":""NiceRink"",""name"":""NiceRink"",""id"":305724607,""id_str"":""305724607"",""indices"":[61,70]},{""screen_name"":""hockey_tank"",""name"":""The Hockey Think Tank - Community Outreach"",""id"":1320768751294390300,""id_str"":""1320768751294390279"",""indices"":[98,110]},{""screen_name"":""TopherScott_"",""name"":""Topher Scott"",""id"":1608947948,""id_str"":""1608947948"",""indices"":[111,124]}]",[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,258095079,258095079,Kris Jackson,sirk_25,Fort McMurray,#MX dad to Luke 1:49 -#MX/#SX fan- #backyardrink and #ODR builder and fan - Electrical SCO - #AvGeek - Calgary #Flames Fan- - Jesus lover,null,,false,983,1926,28,Sat Feb 26 23:31:22 +0000 2011,42798,null,null,false,false,24304,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae2a6609f974217e6ddd,Fri Nov 13 16:02:39 +0000 2020,1327280727701020672,1327280727701020672,"RT @BillandTed3: Keanu Reeves &amp; Alex @Winter want to remind you: Be excellent to each other today and every day! #WorldKindnessDay, d",false,"[{""text"":""WorldKindnessDay"",""indices"":[123,140]}]",[],"[{""screen_name"":""BillandTed3"",""name"":""Bill & Ted 3"",""id"":284929130,""id_str"":""284929130"",""indices"":[3,15]},{""screen_name"":""Winter"",""name"":""Alex Winter @ "",""id"":112243614,""id_str"":""112243614"",""indices"":[41,48]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,332906055,332906055,Zacharias Fuchs,ZachariasFuchs,Ostwestfalen und Ex-Westerwald,Mission Control - Starlord - Leseratte - PARTEImitglied - MinD Mensch - Certified Database Dropper - Gott - WXFFUVZK - er/ihn/ihm,false,,false,777,1632,55,Sun Jul 10 16:51:28 +0000 2011,75549,null,null,false,false,136374,null,false,false,,C0DEED,false,false,false,false,false,false,055775,FFFFFF,DDEEF6,333333,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae2a6609f974217e6ddf,Fri Nov 13 16:02:39 +0000 2020,1327280728095289351,1327280728095289351,"If I buy a bird feeder, am I committing to keeping it stocked for the entire winter?",false,[],[],[],[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,581012668,581012668, Drew,Drew_Lab,Onondaga land,"Assistant professor (but views my own).  Aquatic ecology and conservation. Feminist. LGTBQIA supporter. (he/him). Bikes, Dungeons & Dragons, tacos, ukuleles",false,,false,8748,4579,275,Tue May 15 15:56:33 +0000 2012,38824,null,null,true,false,46598,null,false,false,,C0DEED,false,false,false,false,false,false,0084B4,C0DEED,DDEEF6,333333,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae2b6609f974217e6de1,Fri Nov 13 16:02:39 +0000 2020,1327280728317497344,1327280728317497344,"Preparing your car now for winter driving can save you big headaches and possible injury later. Here's the AAA car ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[116,139]}]",,,"<a href="""" rel=""nofollow"">Hootsuite Inc.</a>",null,null,null,null,null,912310028517937152,912310028517937152,"Egan & Richgels, S.C",eganandrichgels,"La Crosse, WI","At the office of Egan & Richgels, S.C., we have more than 30 years of experience getting justice for accident victims. 
Reach us at:  (608) 784-0087",false,,false,12,111,0,Mon Sep 25 13:37:15 +0000 2017,0,null,null,false,false,387,null,false,false,,000000,false,false,false,false,false,false,ABB8C2,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae2c6609f974217e6de3,Fri Nov 13 16:02:41 +0000 2020,1327280733422047233,1327280733422047233,Find your perfect Christmas Sparkles so you can ensure your big day is as bubbly as your drink. ,true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[97,120]}]",,,"<a href="""" rel=""nofollow"">LaterMedia</a>",null,null,null,null,null,1190387422066028544,1190387422066028544,The English Vine,theenglishvine,"Chelmsford, Essex",We bring great tasting English wine to a new generation of wine drinker on the world stage. The English Vine Revolution has begun!,false,,false,139,97,1,Fri Nov 01 21:57:49 +0000 2019,72,null,null,false,false,144,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae2c6609f974217e6de5,Fri Nov 13 16:02:41 +0000 2020,1327280734462210049,1327280734462210049,"At least $3 million in grants will be available to help small businesses weather the cold this winter.

",false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""fox17online.com/news/local-new"",""indices"":[104,127]}]",,,"<a href="""" rel=""nofollow"">TweetDeck</a>",null,null,null,null,null,17722044,17722044,FOX 17,FOX17,West Michigan,"WXMI - FOX 17, located in Grand Rapids, Michigan, covering West Michigan from Muskegon to Battle Creek.",null,,false,73335,564,733,Fri Nov 28 22:53:29 +0000 2008,1837,null,null,true,true,160614,null,false,false,,9AE4E8,false,false,false,false,false,false,0084B4,BDDCAD,DDFFCC,333333,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae2d6609f974217e6de7,Fri Nov 13 16:02:41 +0000 2020,1327280734738911234,1327280734738911234,"RT @sunfloweraidil: just found out that there a strict rule of no pooping inside a beehive.

what do they do? they hold it in during wint",false,[],[],"[{""screen_name"":""sunfloweraidil"",""name"":""freyr"",""id"":1237650621857026000,""id_str"":""1237650621857026048"",""indices"":[3,18]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for iPhone</a>",null,null,null,null,null,381025170,381025170,Ainin Sofia,_sofeaaa,null,false,null,,false,1225,367,1,Tue Sep 27 16:34:51 +0000 2011,24500,null,null,true,false,37585,null,false,false,,E6DFE6,false,false,true,false,false,false,FA4A0A,FFFFFF,AAB791,BF472F,true,,false,false,null,null,null,none,null,null,null,null,true,0,0,false,false,en
5faeae2d6609f974217e6de9,Fri Nov 13 16:02:41 +0000 2020,1327280736244678656,1327280736244678656,"Dr. Dhalla, here you're completely right. Ebola in Africa, Machupo in South America, even SarsCoV2 in China, have b ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,92984487,92984487,Juan Carlos Cordero,jccordero28,"Toronto, ON Canada","Journalist, Editor-in-chief, Music and TV Executive Producer, Multimedia creator and developer, based in Toronto, Canada",false,,false,954,5000,13,Fri Nov 27 15:01:41 +0000 2009,29437,null,null,true,false,104428,null,false,false,,B2DFDA,false,false,false,false,false,,93A644,EEEEEE,FFFFFF,333333,true,,false,false,null,null,null,none,null,null,null,null,true,0,0,false,false,en
5faeae2e6609f974217e6deb,Fri Nov 13 16:02:42 +0000 2020,1327280738241179648,1327280738241179648,RT @_daviddry: Which intimidatingly long novel should I read this winter?,false,[],[],"[{""screen_name"":""_daviddry"",""name"":""David Dry"",""id"":1256250899501990000,""id_str"":""1256250899501989889"",""indices"":[3,13]}]",[],,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,1256250899501989889,1256250899501989889,David Dry,_daviddry,Santa Barbara + Los Angeles,Catholic Convert. Angeleno. Recovering Capitol Hill staffer. @PepperdineSPP grad student/nerd. DMs open to talk about Catholicism. (new account),false,,false,79,301,0,Fri May 01 15:55:40 +0000 2020,1144,null,null,true,false,235,null,false,false,,F5F8FA,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae2e6609f974217e6ded,Fri Nov 13 16:02:43 +0000 2020,1327280742259363845,1327280742259363845,"Winter camping has its perks, but requires preparation. ",false,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""wapo.st/2IaZnnB"",""indices"":[56,79]}]",,,"<a href="""" rel=""nofollow"">SocialFlow</a>",null,null,null,null,null,14871538,14871538,Washington Post Travel,WaPoTravel,"Washington, D.C.","Expert travel advice, detours with locals and travel tips you can trust from the Washington Post Travel section and By The Way.",false,,false,11697,249,464,Thu May 22 18:22:27 +0000 2008,285,null,null,false,true,7599,null,false,false,,9AE4E8,false,false,false,false,false,false,0084B4,FFFFFF,DDFFCC,333333,true,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
5faeae2f6609f974217e6def,Fri Nov 13 16:02:44 +0000 2020,1327280745350574082,1327280745350574082,"While we continue to wait on more in the Great Lakes, other D3 conferences are making their decisions. The MASCAC h ",true,[],[],[],"[{""url"":"""",""expanded_url"":"""",""display_url"":""twitter.com/i/web/status/1"",""indices"":[117,140]}]",,,"<a href="""" rel=""nofollow"">Twitter Web App</a>",null,null,null,null,null,2937685731,2937685731,Ryan Whitnable,OACBBallShow,"Toledo, OH",Proud @MariettaCollege alum. #d3hoops MBB Top 25 Voter. Host of This Week in Great Lakes Basketball. Creator of the Great Lakes Invitational.,false,,false,1147,925,7,Tue Dec 23 00:29:49 +0000 2014,13372,null,null,true,false,8503,null,false,false,,C0DEED,false,false,false,false,false,false,1DA1F2,C0DEED,DDEEF6,333333,true,,true,false,null,null,null,none,null,null,null,null,true,0,0,false,false,en
5faeae2f6609f974217e6df1,Fri Nov 13 16:02:45 +0000 2020,1327280752627740677,1327280752627740677,"RT @OfficialPDC:  It's the penultimate day of the 2020 Winter Series.

Who would you like to see have a good run?

 The action starts at",false,[],[],"[{""screen_name"":""OfficialPDC"",""name"":""PDC Darts"",""id"":61451329,""id_str"":""61451329"",""indices"":[3,15]}]",[],,,"<a href="""" rel=""nofollow"">Twitter for Android</a>",null,null,null,null,null,2834912518,2834912518,Conor maher ,JcM4343,Ireland,null,null,,false,1069,4684,65,Fri Oct 17 09:57:43 +0000 2014,19606,null,null,true,false,14763,null,false,false,,000000,false,false,false,false,false,,ABB8C2,000000,000000,000000,false,,false,false,null,null,null,none,null,null,null,null,false,0,0,false,false,en
